orf,strand,frame,start,length,gc_content,stop_codon
orf6496,-,2,4383093,594,0.517,TAA
orf6497,-,0,4387298,384,0.492,TAA
orf6498,-,1,4388386,1029,0.494,TAA
orf6499,-,1,4389463,1983,0.507,TAA
orf6500,-,2,4393866,300,0.527,TGA
orf6501,-,1,4397389,648,0.451,TAA
orf6502,-,1,4398100,339,0.395,TAA
orf6503,-,0,4398542,333,0.429,TAA
orf6504,-,0,4402112,438,0.543,TAA
orf6505,-,0,4406024,729,0.424,TGA
orf6506,-,2,4407120,825,0.407,TAG
orf6507,-,1,4408315,1401,0.543,TGA
orf6508,-,1,4409926,1398,0.487,TAA
orf6509,-,1,4411753,459,0.525,TAG
orf6510,-,2,4412208,435,0.538,TGA
orf6511,-,2,4412676,339,0.575,TAA
orf6512,-,0,4413428,603,0.478,TGA
orf6513,-,2,4416324,339,0.528,TAA
orf6514,-,2,4417098,306,0.621,TAG
orf6515,-,1,4417324,366,0.574,TGA
orf6516,-,2,4418427,2076,0.533,TGA
orf6517,-,2,4420557,768,0.526,TAA
orf6518,-,0,4422581,1497,0.542,TAA
orf6519,-,2,4424298,1287,0.517,TAA
orf6520,-,0,4425767,1956,0.52,TAG
orf6521,-,0,4427837,2856,0.578,TAA
orf6522,-,1,4428463,333,0.604,TAA
orf6523,-,1,4429759,417,0.576,TAA
orf6524,-,1,4430800,501,0.551,TAA
orf6525,-,2,4431282,1107,0.546,TAA
orf6526,-,2,4432395,2358,0.551,TAA
orf6527,-,1,4434763,2619,0.554,TGA
orf6528,-,0,4440302,300,0.527,TAA
orf6529,-,0,4441211,348,0.497,TAA
orf6530,-,1,4444009,1005,0.564,TAA
orf6531,-,2,4445010,984,0.56,TGA
orf6532,-,1,4446004,903,0.589,TAA
orf6533,-,1,4446916,1020,0.559,TAA
orf6534,-,1,4448086,1608,0.515,TAA
orf6535,-,1,4450045,345,0.467,TAA
orf6536,-,0,4450208,321,0.567,TAA
orf6537,-,1,4450606,1692,0.505,TAA
orf6538,-,2,4452552,531,0.512,TAA
orf6539,-,1,4453087,1056,0.476,TGA
orf6540,-,2,4454157,1329,0.512,TAA
orf6541,-,2,4455627,1104,0.514,TAG
orf6542,-,1,4456759,699,0.426,TGA
orf6543,-,0,4457510,537,0.466,TAA
orf6544,-,2,4458378,1203,0.512,TAG
orf6545,-,2,4459809,699,0.499,TAA
orf6546,-,1,4461634,2280,0.543,TAA
orf6547,-,2,4463388,318,0.538,TGA
orf6548,-,0,4465907,831,0.496,TAA
orf6549,-,2,4468497,2070,0.554,TAA
orf6550,-,0,4469375,321,0.548,TGA
orf6551,-,2,4470576,912,0.556,TAA
orf6552,-,1,4471582,300,0.473,TAA
orf6553,-,2,4473093,438,0.411,TAA
orf6554,-,2,4473576,354,0.41,TGA
orf6555,-,2,4474086,1455,0.545,TAA
orf6556,-,0,4475612,1335,0.5,TAA
orf6557,-,2,4480038,318,0.544,TAG
orf6558,-,0,4482434,825,0.472,TAA
orf6559,-,1,4487191,474,0.538,TGA
orf6560,-,1,4487908,816,0.526,TAG
orf6561,-,0,4490315,549,0.55,TAG
orf6562,-,2,4490712,348,0.534,TAA
orf6563,-,0,4491296,513,0.53,TGA
orf6564,-,0,4492460,741,0.489,TAA
orf6565,-,1,4494295,1137,0.507,TAA
orf6566,-,2,4495437,324,0.46,TAA
orf6567,-,1,4496305,1539,0.546,TGA
orf6568,-,2,4497951,1296,0.507,TAA
orf6569,-,2,4499376,1152,0.507,TAA
orf6570,-,0,4500716,1845,0.562,TAA
orf6571,-,1,4502557,1392,0.562,TGA
orf6572,-,0,4504046,609,0.525,TGA
orf6573,-,1,4504111,324,0.583,TAG
orf6574,-,0,4506623,567,0.6,TAA
orf6575,-,0,4507409,378,0.616,TAA
orf6576,-,0,4507937,495,0.618,TGA
orf6577,-,0,4511189,1137,0.527,TGA
orf6578,-,1,4512328,363,0.512,TAA
orf6579,-,2,4513353,495,0.554,TAA
orf6580,-,0,4513421,384,0.547,TAA
orf6581,-,2,4519569,552,0.493,TAA
orf6582,-,1,4520485,717,0.499,TGA
orf6583,-,1,4522297,312,0.529,TAA
orf6584,-,1,4524511,438,0.562,TAG
orf6585,-,2,4528572,822,0.532,TAA
orf6586,-,1,4529473,1020,0.568,TAA
orf6587,-,2,4530492,468,0.513,TGA
orf6588,-,0,4531415,432,0.498,TAA
orf6589,-,2,4533174,885,0.55,TGA
orf6590,-,1,4534132,432,0.593,TGA
orf6591,-,2,4534239,354,0.621,TAA
orf6592,-,0,4535897,1017,0.46,TAG
orf6593,-,2,4537152,1026,0.521,TAA
orf6594,-,2,4538187,1197,0.543,TGA
orf6595,-,1,4539658,873,0.369,TAG
orf6596,-,0,4545044,1143,0.37,TAA
orf6597,-,1,4546195,534,0.285,TAA
orf6598,-,1,4547233,708,0.308,TAA
orf6599,-,0,4547966,1008,0.312,TAA
orf6600,-,0,4549016,798,0.471,TAA
orf6601,-,2,4549806,1125,0.481,TGA
orf6602,-,0,4550927,1023,0.471,TGA
orf6603,-,2,4552818,336,0.554,TAG
orf6604,-,1,4553551,444,0.529,TGA
orf6605,-,2,4554201,810,0.54,TAA
orf6606,-,2,4555749,645,0.479,TAA
orf6607,-,2,4556481,333,0.538,TGA
orf6608,-,0,4558334,354,0.514,TGA
orf6609,-,0,4558985,657,0.533,TAA
orf6610,-,1,4559692,717,0.57,TGA
orf6611,-,1,4560862,345,0.588,TAG
orf6612,-,1,4563349,1683,0.528,TAG
orf6613,-,2,4567026,711,0.568,TGA
orf6614,-,2,4567881,786,0.543,TAG
orf6615,-,1,4571137,867,0.503,TAA
orf6616,-,2,4572006,1206,0.542,TAA
orf6617,-,0,4575500,408,0.534,TGA
orf6618,-,1,4576765,2319,0.518,TAA
orf6619,-,2,4577388,426,0.528,TGA
orf6620,-,1,4579093,1440,0.494,TAA
orf6621,-,1,4581064,318,0.484,TAG
orf6622,-,0,4583153,324,0.512,TGA
orf6623,-,2,4589256,747,0.544,TAA
orf6624,-,1,4590628,408,0.392,TAA
orf6625,-,1,4591042,939,0.475,TAA
orf6626,-,2,4592001,1125,0.471,TAA
orf6627,-,2,4593138,579,0.399,TAA
orf6628,-,1,4593775,1056,0.352,TGA
orf6629,-,1,4596457,2805,0.426,TAA
orf6630,-,2,4599321,471,0.348,TAA
orf6631,-,0,4599929,1677,0.49,TAA
orf6632,-,0,4602029,612,0.435,TAG
orf6633,-,0,4603487,507,0.406,TGA
orf6634,-,0,4604024,918,0.375,TAA
orf6635,-,1,4605313,378,0.354,TAG
orf6636,-,2,4605693,1341,0.444,TGA
orf6637,-,1,4607017,2028,0.405,TGA
orf6638,-,2,4609041,354,0.302,TGA
orf6639,-,2,4613766,414,0.365,TAG
orf6640,-,2,4614234,372,0.331,TAA
orf6641,-,0,4615256,1038,0.34,TAA
orf6642,-,2,4616286,777,0.335,TGA
orf6643,-,1,4617331,654,0.332,TGA
orf6644,-,0,4617989,696,0.282,TGA
orf6645,-,2,4618629,600,0.317,TGA
orf6646,-,0,4619225,324,0.315,TGA
orf6647,-,1,4619785,390,0.408,TAA
orf6648,-,2,4625508,819,0.468,TAA
orf6649,-,2,4626882,1239,0.527,TGA
orf6650,-,2,4629045,378,0.519,TGA
orf6651,-,1,4629082,480,0.519,TAA
orf6652,-,0,4629587,318,0.516,TAG
orf6653,-,1,4629925,1008,0.462,TGA
orf6654,-,1,4631155,300,0.517,TAA
orf6655,-,1,4632199,324,0.556,TAA
orf6656,-,1,4632907,1392,0.532,TAA
orf6657,-,2,4634436,1323,0.553,TGA
orf6658,-,2,4635765,1503,0.573,TAA
orf6659,-,0,4637267,591,0.58,TGA
orf6660,-,1,4638019,1104,0.351,TAA
orf6661,-,1,4639138,378,0.333,TAG
orf6662,-,0,4639730,483,0.35,TGA
orf6663,-,0,4640360,654,0.355,TGA
orf6664,-,2,4641570,1689,0.562,TAA
orf6665,-,0,4645028,402,0.585,TAA
orf6666,-,1,4645588,498,0.528,TGA
orf6667,-,2,4646082,363,0.504,TGA
orf6668,-,1,4646434,348,0.517,TAG
orf6669,-,0,4647386,1494,0.522,TGA
orf6670,-,1,4648876,1716,0.532,TGA
orf6671,-,1,4651648,1323,0.527,TAA
orf6672,-,2,4652970,1878,0.51,TAA
orf6673,-,2,4655595,1686,0.526,TAA
orf6674,-,2,4657452,435,0.485,TAA
orf6675,-,2,4657992,414,0.469,TAA
orf6676,-,2,4659045,1251,0.545,TAA
orf6677,-,1,4660423,492,0.516,TAA
orf6678,-,2,4662372,813,0.504,TAA
orf6679,-,2,4663299,399,0.509,TAA
orf6680,-,0,4663937,2415,0.55,TAA
orf6681,-,2,4666380,1074,0.547,TAA
orf6682,-,0,4667453,1101,0.546,TAA
orf6683,-,2,4668558,1335,0.538,TAA
orf6684,-,0,4671614,738,0.531,TGA
orf6685,-,0,4673879,387,0.574,TAG
orf6686,-,0,4674755,2004,0.364,TGA
orf6687,-,2,4678065,483,0.538,TAA
orf6688,-,1,4678195,522,0.571,TGA
orf6689,-,1,4680763,408,0.5,TGA
orf6690,-,0,4681340,465,0.551,TGA
orf6691,-,0,4683980,1338,0.539,TAA
orf6692,-,0,4685459,375,0.488,TAA
orf6693,-,2,4686285,2409,0.312,TAA
orf6694,-,2,4690650,2262,0.294,TAA
orf6695,-,2,4693560,726,0.521,TAG
orf6696,-,0,4694300,774,0.528,TGA
orf6697,-,1,4695256,891,0.565,TGA
orf6698,-,2,4696146,960,0.55,TAA
orf6699,-,0,4697192,1041,0.511,TAA
orf6700,-,2,4698444,1083,0.438,TAA
orf6701,-,2,4699554,1071,0.474,TAA
orf6702,-,0,4700636,2535,0.485,TAA
orf6703,-,1,4703494,384,0.38,TAG
orf6704,-,0,4703981,603,0.449,TAA
orf6705,-,0,4705283,1830,0.536,TAA
orf6706,-,1,4707274,1371,0.531,TGA
orf6707,-,1,4708996,420,0.55,TAA
orf6708,-,2,4709436,1383,0.55,TAA
orf6709,-,0,4710845,864,0.535,TAA
orf6710,-,1,4711759,1542,0.533,TAA
orf6711,-,1,4713313,534,0.511,TAA
orf6712,-,2,4713861,408,0.529,TAA
orf6713,-,0,4714679,816,0.504,TAA
orf6714,-,1,4715503,381,0.52,TAA
orf6715,-,0,4716500,537,0.495,TAA
orf6716,-,0,4717187,1890,0.544,TAA
orf6717,-,0,4719455,444,0.498,TAA
orf6718,-,1,4719988,459,0.508,TGA
orf6719,-,0,4721270,438,0.582,TGA
orf6720,-,2,4721595,1452,0.53,TAA
orf6721,-,0,4723040,1497,0.498,TAA
orf6722,-,0,4725758,363,0.518,TGA
orf6723,-,1,4725919,300,0.513,TGA
orf6724,-,2,4726923,300,0.483,TAA
orf6725,-,1,4728760,396,0.533,TAA
orf6726,-,0,4729952,384,0.521,TAA
orf6727,-,0,4732628,1428,0.49,TAA
orf6728,-,2,4734078,693,0.492,TGA
orf6729,-,1,4740571,627,0.486,TAA
orf6730,-,0,4741892,1551,0.506,TAA
orf6731,-,2,4745136,399,0.539,TGA
orf6732,-,1,4749604,426,0.577,TAA
orf6733,-,1,4750372,978,0.56,TGA
orf6734,-,2,4751400,618,0.552,TGA
orf6735,-,2,4753416,330,0.409,TGA
orf6736,-,2,4755024,498,0.524,TAA
orf6737,-,2,4755759,300,0.543,TGA
orf6738,-,1,4756150,1494,0.535,TAA
orf6739,-,1,4757770,1266,0.525,TAA
orf6740,-,0,4759160,393,0.514,TAA
orf6741,-,0,4765148,741,0.538,TAA
orf6742,-,1,4766998,381,0.535,TGA
orf6743,-,2,4768698,387,0.545,TAA
orf6744,-,2,4769352,504,0.563,TAA
orf6745,-,1,4773592,321,0.555,TGA
orf6746,-,0,4774475,390,0.528,TGA
orf6747,-,0,4777991,1656,0.528,TAA
orf6748,-,2,4780182,312,0.551,TGA
orf6749,-,0,4780325,1197,0.549,TAG
orf6750,-,1,4781524,1200,0.537,TAA
orf6751,-,1,4782745,741,0.53,TAA
orf6752,-,2,4783482,963,0.56,TGA
orf6753,-,2,4785261,324,0.512,TAA
orf6754,-,0,4786412,333,0.52,TAA
orf6755,-,0,4787396,321,0.539,TAA
orf6756,-,0,4790267,363,0.551,TGA
orf6757,-,1,4791283,663,0.576,TAA
orf6758,-,1,4793221,612,0.606,TAA
orf6759,-,2,4793847,903,0.48,TAA
orf6760,-,1,4794832,765,0.476,TAA
orf6761,-,1,4796023,441,0.51,TGA
orf6762,-,2,4796958,492,0.329,TAG
orf6763,-,0,4797446,849,0.314,TGA
orf6764,-,0,4798652,387,0.341,TAA
orf6765,-,0,4799600,888,0.507,TAA
orf6766,-,0,4800539,486,0.525,TGA
orf6767,-,1,4802599,375,0.579,TAA
orf6768,-,2,4803762,342,0.5,TAG
orf6769,-,0,4804748,621,0.515,TGA
orf6770,-,1,4805365,351,0.487,TGA
orf6771,-,0,4807391,504,0.536,TAG
orf6772,-,2,4808172,954,0.568,TAA
orf6773,-,1,4810408,399,0.559,TAG
orf6774,-,2,4811439,441,0.571,TGA
orf6775,-,1,4811662,870,0.533,TAA
orf6776,-,0,4816070,303,0.578,TGA
orf6777,-,1,4817092,300,0.517,TAG
orf6778,-,0,4818740,306,0.562,TAG
orf6779,-,1,4820641,489,0.501,TAA
orf6780,-,1,4821283,453,0.506,TAA
orf6781,-,0,4822982,330,0.527,TGA
orf6782,-,1,4823728,1164,0.577,TAA
orf6783,-,1,4824901,2190,0.552,TAA
orf6784,-,1,4827370,948,0.533,TAA
orf6785,-,0,4829315,324,0.568,TGA
orf6786,-,0,4830308,429,0.515,TGA
orf6787,-,0,4836857,528,0.487,TAA
orf6788,-,1,4837366,576,0.51,TGA
orf6789,-,2,4840353,429,0.427,TGA
orf6790,-,0,4841621,933,0.456,TAA
orf6791,-,1,4843144,342,0.553,TAA
orf6792,-,0,4844129,315,0.505,TAG
orf6793,-,0,4846085,597,0.531,TAA
orf6794,-,2,4848150,318,0.535,TAA
orf6795,-,2,4849779,1410,0.567,TGA
orf6796,-,0,4851200,1050,0.546,TAA
orf6797,-,1,4852423,1410,0.534,TAA
orf6798,-,1,4854484,1302,0.542,TGA
orf6799,-,1,4859401,759,0.42,TGA
orf6800,-,1,4860160,1404,0.447,TAA
orf6801,-,1,4861606,1386,0.527,TAA
orf6802,-,1,4863037,2037,0.535,TAA
orf6803,-,2,4865181,876,0.485,TAA
orf6804,-,2,4866117,903,0.482,TAA
orf6805,-,2,4867086,1242,0.532,TAA
orf6806,-,2,4868343,879,0.535,TAA
orf6807,-,0,4869245,897,0.556,TAA
orf6808,-,2,4874319,351,0.541,TAA
orf6809,-,1,4876309,306,0.415,TAA
orf6810,-,1,4878934,930,0.553,TAA
orf6811,-,2,4879860,636,0.524,TGA
orf6812,-,0,4880492,903,0.556,TGA
orf6813,-,0,4881407,2415,0.547,TAA
orf6814,-,0,4883870,588,0.558,TGA
orf6815,-,1,4885120,411,0.523,TGA
orf6816,-,2,4886742,1749,0.495,TGA
orf6817,-,0,4888490,1071,0.521,TAA
orf6818,-,2,4889550,1440,0.554,TGA
orf6819,-,1,4891000,579,0.485,TAA
orf6820,-,0,4893359,315,0.508,TAA
orf6821,-,0,4893683,897,0.555,TAA
orf6822,-,0,4894682,1260,0.56,TAA
orf6823,-,1,4895938,1470,0.548,TGA
orf6824,-,1,4898956,366,0.514,TAA
orf6825,-,2,4899450,792,0.521,TAA
orf6826,-,0,4900733,552,0.538,TAA
orf6827,-,0,4901615,318,0.531,TGA
orf6828,-,0,4902023,513,0.53,TAA
orf6829,-,1,4903561,1374,0.546,TAA
orf6830,-,2,4904931,699,0.516,TGA
orf6831,-,2,4907667,543,0.543,TAG
orf6832,-,2,4908981,306,0.536,TGA
orf6833,-,1,4910173,333,0.541,TGA
orf6834,-,1,4910698,768,0.527,TAA
orf6835,-,2,4911573,600,0.495,TGA
orf6836,-,0,4913684,747,0.527,TAA
orf6837,-,0,4914527,1011,0.562,TGA
orf6838,-,2,4915767,1530,0.541,TAA
orf6839,-,1,4917298,846,0.509,TAA
orf6840,-,0,4918853,717,0.427,TAA
orf6841,-,1,4919602,687,0.4,TGA
orf6842,-,2,4920336,486,0.519,TAA
orf6843,-,0,4920914,927,0.539,TAA
orf6844,-,0,4921907,1332,0.525,TAA
orf6845,-,0,4923248,450,0.511,TAA
orf6846,-,1,4923871,855,0.578,TGA
orf6847,-,0,4924922,993,0.518,TAA
orf6848,-,1,4926103,2271,0.566,TAA
orf6849,-,0,4930616,567,0.6,TAA
orf6850,-,0,4931402,378,0.616,TAA
orf6851,-,0,4931930,495,0.616,TGA
orf6852,-,1,4933354,315,0.413,TGA
orf6853,-,0,4934291,609,0.521,TAA
orf6854,-,1,4934959,318,0.519,TAA
orf6855,-,0,4935770,369,0.534,TAG
orf6856,-,2,4938690,303,0.587,TAA
orf6857,-,2,4939287,549,0.488,TAA
orf6858,-,1,4941052,465,0.574,TGA
orf6859,-,2,4943922,618,0.529,TAA
orf6860,-,2,4944813,1143,0.539,TAA
orf6861,-,1,4945927,663,0.537,TAA
orf6862,-,2,4946601,2502,0.551,TAA
orf6863,-,0,4949468,321,0.545,TGA
orf6864,-,2,4950822,591,0.525,TAA
orf6865,-,2,4953225,366,0.552,TAA
orf6866,-,2,4954347,852,0.532,TAA
orf6867,-,1,4955413,1734,0.502,TAA
orf6868,-,0,4956608,306,0.51,TGA
orf6869,-,2,4957329,2652,0.556,TAA
orf6870,-,0,4957802,318,0.572,TGA
orf6871,-,2,4960332,1191,0.51,TAA
orf6872,-,1,4963003,363,0.576,TAA
orf6873,-,2,4964097,306,0.542,TAA
orf6874,-,2,4965084,324,0.562,TAG
orf6875,-,2,4966026,1401,0.521,TAA
orf6876,-,1,4968304,528,0.544,TGA
orf6877,-,0,4971434,1101,0.511,TAA
orf6878,-,0,4983092,972,0.442,TAA
orf6879,-,1,4984945,975,0.528,TAA
orf6880,-,2,4991190,3186,0.529,TAA
orf6881,-,1,4994338,1542,0.543,TGA
orf6882,-,2,4994928,306,0.552,TGA
orf6883,-,1,4995931,1995,0.535,TAA
orf6884,-,0,4999559,1134,0.553,TGA
orf6885,-,1,5000689,987,0.578,TGA
orf6886,-,2,5001645,756,0.569,TAA
orf6887,-,1,5002393,636,0.579,TGA
orf6888,-,2,5002503,438,0.598,TGA
orf6889,-,2,5003028,1896,0.555,TGA
orf6890,-,1,5005156,477,0.493,TGA
orf6891,-,0,5007239,339,0.584,TAA
orf6892,-,2,5010087,567,0.517,TAA
orf6893,-,0,5012342,834,0.566,TAA
orf6894,-,1,5013445,1302,0.581,TAA
orf6895,-,2,5014746,1590,0.56,TAA
orf6896,-,1,5022079,444,0.534,TAA
orf6897,-,1,5022859,348,0.511,TGA
orf6898,-,0,5024237,444,0.534,TGA
orf6899,-,1,5026078,885,0.553,TGA
orf6900,-,1,5028169,387,0.532,TAA
orf6901,-,0,5028701,2187,0.378,TAA
orf6902,-,2,5031204,864,0.536,TGA
orf6903,-,1,5036503,402,0.6,TGA
orf6904,-,1,5037853,690,0.545,TAA
orf6905,-,0,5038925,1242,0.531,TAA
orf6906,-,0,5040206,654,0.563,TGA
orf6907,-,2,5041092,531,0.435,TAG
orf6908,-,0,5042744,414,0.56,TGA
orf6909,-,2,5047455,513,0.503,TAA
orf6910,-,0,5052164,336,0.613,TGA
orf6911,-,2,5053278,537,0.609,TGA
orf6912,-,0,5054825,315,0.546,TGA
orf6913,-,0,5055587,600,0.568,TGA
orf6914,-,2,5058003,324,0.586,TAA
orf6915,-,2,5059173,360,0.55,TAA
orf6916,-,0,5059790,375,0.579,TAA
orf6917,-,0,5060273,558,0.552,TGA
orf6918,-,2,5062893,927,0.562,TGA
orf6919,-,2,5066952,378,0.701,TGA
orf6920,-,1,5067853,342,0.544,TAA
orf6921,-,1,5068723,303,0.564,TGA
orf6922,-,2,5069322,699,0.597,TGA
orf6923,-,1,5069998,468,0.566,TGA
orf6924,-,2,5073624,633,0.423,TAA
orf6925,-,2,5076087,303,0.515,TAA
orf6926,-,1,5076091,426,0.509,TGA
orf6927,-,1,5077585,462,0.498,TAA
orf6928,-,2,5077998,465,0.402,TAA
orf6929,-,0,5079800,798,0.533,TAA
orf6930,-,1,5080663,495,0.459,TAA
orf6931,-,2,5081157,408,0.507,TGA
orf6932,-,2,5081574,807,0.515,TAA
orf6933,-,2,5082450,948,0.491,TAA
orf6934,-,0,5083802,528,0.532,TGA
orf6935,-,0,5085143,1350,0.541,TAA
orf6936,-,1,5087212,465,0.514,TAA
orf6937,-,1,5087839,408,0.52,TGA
orf6938,-,2,5089062,429,0.52,TAG
orf6939,-,2,5091510,300,0.52,TGA
orf6940,-,2,5091828,456,0.544,TAA
orf6941,-,2,5092689,381,0.559,TAA
orf6942,-,0,5093318,324,0.503,TAA
orf6943,-,1,5094052,1476,0.493,TAA
orf6944,-,2,5095899,891,0.551,TAA
orf6945,-,0,5096804,1560,0.529,TAA
orf6946,-,0,5098502,1191,0.51,TAA
orf6947,-,2,5100417,507,0.572,TAG
orf6948,-,2,5107224,2484,0.548,TAA
orf6949,-,2,5110482,426,0.507,TGA
orf6950,-,0,5111222,552,0.554,TGA
orf6951,-,2,5112669,516,0.533,TAA
orf6952,-,0,5115404,324,0.54,TAA
orf6953,-,2,5116401,1020,0.525,TAA
orf6954,-,0,5119163,384,0.539,TAA
orf6955,-,1,5121799,399,0.288,TAA
orf6956,-,0,5124194,2823,0.559,TAA
orf6957,-,1,5130205,324,0.512,TAG
orf6958,-,2,5131743,843,0.563,TAG
orf6959,-,1,5133295,543,0.584,TAA
orf6960,-,1,5134927,1293,0.329,TGA
orf6961,-,1,5136400,1650,0.55,TAA
orf6962,-,2,5138046,315,0.495,TGA
orf6963,-,0,5138561,1959,0.566,TAA
orf6964,-,1,5141443,750,0.521,TAA
orf6965,-,0,5143088,555,0.564,TAA
orf6966,-,1,5143735,519,0.57,TAA
orf6967,-,2,5144106,444,0.588,TAA
orf6968,-,1,5147524,819,0.526,TAA
orf6969,-,1,5149120,690,0.496,TAA
orf6970,-,1,5149903,1680,0.538,TAA
orf6971,-,1,5151631,420,0.545,TGA
orf6972,-,2,5152248,1467,0.558,TAA
orf6973,-,0,5153711,2052,0.545,TGA
orf6974,-,1,5154277,318,0.55,TGA
orf6975,-,1,5155762,1032,0.552,TAA
orf6976,-,0,5157296,1998,0.524,TAA
orf6977,-,2,5159514,309,0.511,TGA
orf6978,-,2,5160276,1002,0.578,TAA
orf6979,-,1,5161264,432,0.581,TAA
orf6980,-,0,5161274,861,0.548,TGA
orf6981,-,1,5162149,684,0.523,TGA
orf6982,-,1,5162887,942,0.562,TAA
orf6983,-,1,5163847,975,0.565,TAA
orf6984,-,2,5164818,1521,0.571,TGA
orf6985,-,1,5167384,657,0.58,TAG
orf6986,-,0,5169197,759,0.603,TGA
orf6987,-,0,5170379,558,0.6,TGA
orf6988,-,1,5170936,1137,0.616,TGA
orf6989,-,2,5172069,780,0.608,TGA
orf6990,-,0,5172860,759,0.611,TGA
orf6991,-,1,5173615,978,0.584,TGA
orf6992,-,0,5174453,1065,0.618,TAA
orf6993,-,1,5175517,585,0.632,TGA
orf6994,-,2,5176098,453,0.627,TGA
orf6995,-,2,5176551,726,0.623,TGA
orf6996,-,0,5177297,831,0.622,TGA
orf6997,-,0,5178182,1017,0.546,TAA
orf6998,-,0,5179223,789,0.592,TGA
orf6999,-,0,5180144,636,0.519,TAA
orf7000,-,0,5180846,336,0.461,TGA
orf7001,-,1,5182282,339,0.566,TAA
orf7002,-,1,5186629,1092,0.546,TAA
orf7003,-,1,5187730,669,0.532,TAA
orf7004,-,2,5188395,1674,0.499,TGA
orf7005,-,1,5190142,1338,0.544,TAA
orf7006,-,0,5190953,393,0.539,TGA
orf7007,-,0,5191616,762,0.411,TGA
orf7008,-,0,5192702,2271,0.528,TAA
orf7009,-,0,5195168,909,0.499,TAA
orf7010,-,0,5199377,630,0.551,TAA
orf7011,-,1,5200129,1647,0.543,TAA
orf7012,-,2,5201853,1341,0.522,TAA
orf7013,-,2,5203764,720,0.494,TAA
orf7014,-,0,5204480,1632,0.502,TGA
orf7015,-,2,5207649,1518,0.479,TAA
orf7016,-,0,5209403,1458,0.516,TAA
orf7017,-,2,5210919,2187,0.477,TAA
orf7018,-,1,5213146,1335,0.496,TAA
orf7019,-,2,5214846,1539,0.42,TAA
orf7020,-,2,5217183,501,0.549,TGA
orf7021,-,2,5217795,1779,0.539,TGA
orf7022,-,0,5219468,339,0.504,TGA
orf7023,-,2,5219922,1302,0.525,TAA
orf7024,-,2,5221341,1437,0.491,TAA
orf7025,-,0,5223176,300,0.48,TGA
orf7026,-,2,5223606,1257,0.517,TAA
orf7027,-,1,5225005,324,0.509,TGA
orf7028,-,0,5225135,318,0.491,TGA
orf7029,-,0,5227298,465,0.533,TAG
orf7030,-,0,5227805,870,0.451,TAA
orf7031,-,0,5228909,1029,0.531,TAA
orf7032,-,1,5230027,552,0.52,TAA
orf7033,-,2,5231469,534,0.537,TAG
orf7034,-,2,5232090,1263,0.506,TAA
orf7035,-,0,5233286,360,0.542,TAA
orf7036,-,2,5233656,396,0.49,TAA
orf7037,-,1,5234062,780,0.536,TAA
orf7038,-,0,5234789,1686,0.564,TGA
orf7039,-,1,5235286,537,0.561,TGA
orf7040,-,1,5239771,3300,0.558,TAA
orf7041,-,1,5243116,825,0.553,TAA
orf7042,-,1,5244181,906,0.544,TGA
orf7043,-,0,5245226,300,0.497,TAA
orf7044,-,2,5246652,1140,0.535,TGA
orf7045,-,2,5249001,351,0.564,TAA
orf7046,-,0,5251769,324,0.571,TAA
orf7047,-,0,5254190,453,0.508,TAG
orf7048,-,1,5254444,603,0.537,TAG
orf7049,-,2,5255196,510,0.529,TAA
orf7050,-,0,5261261,351,0.57,TAA
orf7051,-,0,5261873,525,0.558,TGA
orf7052,-,2,5262543,336,0.509,TAA
orf7053,-,0,5263109,519,0.59,TAA
orf7054,-,0,5268035,306,0.552,TAG
orf7055,-,1,5270167,429,0.469,TAA
orf7056,-,1,5271424,756,0.505,TAA
orf7057,-,2,5272287,1071,0.525,TAA
orf7058,-,0,5274713,300,0.547,TGA
orf7059,-,0,5275100,372,0.487,TAA
orf7060,-,1,5275918,1287,0.576,TAA
orf7061,-,0,5279474,333,0.505,TGA
orf7062,-,0,5280353,795,0.421,TAA
orf7063,-,2,5281770,432,0.458,TAG
orf7064,-,2,5283552,675,0.551,TAG
orf7065,-,1,5284384,687,0.552,TAA
orf7066,-,2,5286066,480,0.521,TGA
orf7067,-,0,5286794,663,0.531,TGA
orf7068,-,1,5287564,975,0.555,TGA
orf7069,-,2,5288637,861,0.538,TAG
orf7070,-,1,5290084,1953,0.498,TAA
orf7071,-,1,5294170,555,0.526,TAA
orf7072,-,2,5295351,1344,0.504,TAA
orf7073,-,1,5297017,666,0.539,TAG
orf7074,-,2,5297229,315,0.533,TGA
orf7075,-,1,5299636,639,0.546,TAA
orf7076,-,2,5299893,486,0.535,TGA
orf7077,-,1,5301508,1311,0.561,TAA
orf7078,-,2,5302374,336,0.554,TAG
orf7079,-,1,5303455,366,0.519,TGA
orf7080,-,1,5304601,531,0.512,TAA
orf7081,-,1,5306485,309,0.54,TAA
orf7082,-,1,5309044,447,0.51,TAA
orf7083,-,2,5310090,999,0.507,TAA
orf7084,-,1,5311531,732,0.553,TGA
orf7085,-,2,5312793,552,0.529,TAA
orf7086,-,2,5314140,330,0.548,TGA
orf7087,-,0,5314829,411,0.499,TAA
orf7088,-,0,5315405,465,0.508,TGA
orf7089,-,0,5316059,2139,0.535,TGA
orf7090,-,0,5318591,1656,0.532,TAA
orf7091,-,2,5320296,1422,0.549,TAA
orf7092,-,1,5321836,948,0.537,TGA
orf7093,-,2,5324739,519,0.52,TAA
orf7094,-,0,5326064,426,0.512,TAA
orf7095,-,0,5326523,462,0.491,TAA
